pr_number,commit_sha,commit_message,author,commit_date
335103,5c8c130ffcf0f5655a279a09b508e81bfd5c5d77,"copilot: classify workbench-owned Auto settings as shared

Keep the centralized Auto-tier settings in the existing shared configuration category rather than the extension-owned advanced category. Preserve their IDs and defaults, update consumers, and keep the strict package.json registration test unchanged. Fixes the remaining Copilot unit-test failure on #335103.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: 61130d6b-7319-480e-92d1-b6b08949e03a",lramos15,2026-09-08 20:04:10+00:00
335102,28e1f8328d559722b51ce3128469e9b151c87f32,fix: memory leak in issueReporterOverlay,SimonSiefke,2026-09-08 16:05:41+00:00
335101,80e975a3a97a5baa46e3a2e9316673a4a4b7a1ce,Agent Host changes for agents/refactor-hiddenmodeln-prompts-cleanup,dileepyavan,2026-09-08 16:38:47+00:00
335101,c3d8e06c89301985f4fc90b4968fa4be3c5c3530,"Preserve existing hiddenModelN engineering guidance

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-08 16:43:06+00:00
335101,8d584864110613faca16fb35c13908839c2e7cf8,"Use the requested hiddenModelN guidance verbatim

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",dileepyavan,2026-09-08 16:50:17+00:00
335100,5db7c772f7fc424e69ad1e507e91b0a400032915,"chat: Remove line requirement for paste attachments

Fixes #333601

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>
Copilot-Session: d97a91fa-04a7-4d55-9eb7-cec3da622372",lramos15,2026-09-08 16:36:07+00:00
335098,c9445ee3d002cf341506f539f3372380a3f1e57d,fix: memory leak in issueReporterModel,SimonSiefke,2026-09-08 15:55:35+00:00
335098,7a344d351b7670ddf2f0283b85277718fd2e02c8,fix: dispose legacy web reporter when its window closes,SimonSiefke,2026-09-08 16:42:17+00:00
335096,7050100d0595ccd10c83c11f875f83c7171aaaa1,"dialogs: Clean up Copilot canary versions

Remove the canary and unsigned markers when presenting Copilot runtime and SDK versions in the About dialog.\n\n(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 15:25:37+00:00
335094,dd9e64615443816ef71b949d4baeb5b190ffce1a,"sessions: navigate chat tabs with arrow keys

Match editor tab keyboard navigation by using roving tab stops and supporting Left, Right, Home, and End while preserving focus in the tab strip.\n\nFixes #334605\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-09-08 16:09:05+00:00
335094,4ecebfb67120cbb1959bb9544a83f949e9d369e1,"sessions: complete chat tab focus handling

Suppress native key behavior on keydown while retaining editor-style keyup activation, and keep inactive tab toolbars out of the tab order.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-09-08 16:27:34+00:00
335094,fb88bca37822adbe75e645b8d1f278dbe4b247fd,"Merge main into chat tab focus follow-up

Resolve duplicate-history conflicts after #335089 was squash-merged.\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-09-08 16:30:04+00:00
335092,f3553a835dafd129670a11f3136ada507387d045,"diffEditor: Center the gutter between both editors

The gutter that holds the hunk actions was carved out of the original
editor alone, so the two sides of a side-by-side diff were never the
same width. Both editors now give up half of it.

The edges of the gap are snapped to whole pixels rather than split at
`sashLeft +/- gutterWidth / 2`, so each editor always gets an integer
width and the gap absorbs the leftover pixel. A fractional width would
be floored by `EditorLayoutInfoComputer.computeLayout` and painted at
that size anyway, so it would not keep the editors flush, would wrap one
side a column earlier than the other, and would move the border of the
modified editor off the pixel grid.

`SashLayout.getGutterEdges` is the single definition of that geometry;
the layout and both sashes read it, which keeps the drag handles on the
edges of the gap instead of half a pixel beside them.

Co-Authored-By: Claude Opus 5 (1M context) <noreply@anthropic.com>",M393,2026-09-08 16:08:20+00:00
335092,470756c2af35add8276f21db48f969225598f4f8,"diffEditor: Keep the minimum editor width on both sides of the gutter

`sashLeft` is clamped so that `MINIMUM_EDITOR_WIDTH` remains beside the
split point, which held while the gutter hung off one side of it. Now
that the gutter straddles the split point, each editor starts half a
gutter further in, leaving both sides 82px instead of 100px at the
limits of a drag.

Clamp in `getGutterEdges` instead, where the gutter width is known, so
the minimum applies to the edges the editors actually get. This also
covers the original editor, which used to drop to 65px at the left limit
because the gutter was taken from that side alone.

Co-Authored-By: Claude Opus 5 (1M context) <noreply@anthropic.com>",M393,2026-09-08 16:50:04+00:00
335091,652d42e37ffdfa13caab0853f28be41b701af219,"agentHost: only remove worktree on archive when in sync with remote

Previously worktree cleanup on archive committed any local changes and then
removed the worktree, relying on branch preservation for safety. Instead,
gate removal on the branch being fully up to date with its remote: it must
track an upstream branch, have no unpushed commits, and have a clean working
tree. The check fails closed when git state can't be determined, so no
local-only work is ever discarded.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",meganrogge,2026-09-08 16:21:23+00:00
335088,f191e0c089a8106d4ab0f771c86f694e126fd56b,Make chatSessionResource available in grep search and read file tool.,dbaeumer,2026-09-08 16:05:36+00:00
335088,da1ad9d2cebf03a1d7ee38c04d61af33e7a16cdd,Fix type import,dbaeumer,2026-09-08 16:10:49+00:00
335088,cc497922bded9753db0efddaa1d05de3109940c8,Merge branch 'main' into dbaeumer/alive-gerbil-amaranth,dbaeumer,2026-09-10 06:45:25+00:00
335087,58e02c4aa9004690c3b0389930520a3a773fb22e,"Fix automation completion retriggering

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Paul Wang,2026-09-08 16:00:54+00:00
335087,78dee3ed0ba8516899887f7386d2a5b4f146d6f3,"Align automation completions with chat input

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Paul Wang,2026-09-08 17:35:05+00:00
335087,9b047ac20e6acfc8149d67a8315e659c7a47c139,"Initialize automation quick suggestions

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Paul Wang,2026-09-08 18:01:41+00:00
335087,93120df4590ffb2337a32d77274c2d9ef8418fc2,"Use the composer quick suggestion default

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",Paul Wang,2026-09-08 18:04:54+00:00
335083,ee60fcf8c7d84ff02118ea90c5efbdd290caee86,"dialogs: Clean up Copilot canary versions

Remove the canary and unsigned markers when presenting Copilot runtime and SDK versions in the About dialog.\n\n(Written by Copilot)\n\nCo-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",roblourens,2026-09-08 15:25:37+00:00
335080,0891de19c33d2f6cca07b5ca2b3e2b816e52067f,Agent Host changes for lszomoru/optimistic-gazelle,lszomoru,2026-09-08 15:15:04+00:00
335078,f9a614af28441794f954fe836c651b181cc5cec7,"agentHost: batch artifact recording and limit guidance

Allow add_artifact_or_reference to record related entries in one call while retaining legacy single-entry execution compatibility. Inject concise artifact guidance only on the first turn of each chat to reduce repeated prompting.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-08 15:02:23+00:00
335078,342e8ccff89bbd7dd5e2d3e345cda564abc52b01,"agentHost: fix batched artifact E2E coverage

Rename the batch-recording scenario and its fixtures, and send the required items shape in the invalid-session-link scenario so host validation is exercised. Also satisfy the repository lint rules for typed schema access.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-08 15:28:35+00:00
335078,0e20eb37aa7431072aa101d5257bb73fcf2bbe64,"agentHost: update list-remove artifact fixtures

Send the required batched items shape when seeding the list/remove E2E scenario and refresh its Copilot, Claude, and Codex replay fixtures.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-08 15:49:20+00:00
335076,5cb3f2b87d3a8b6d45ad98698475789107b57e80,"Merge remote-tracking branch 'origin/main' into agents/add-worktree-option-to-create-session-tool-and

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",sandy081,2026-09-09 12:53:04+00:00
335075,3659df64ad3ced75960a756a0c58de2f8093c779,"multiDiffEditor: Open layout debug in auxiliary window

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",benibenj,2026-09-08 14:46:59+00:00
335074,9d3ff18dce6c9477621bd932c07edc4af01da8d7,Some minor fixes.,dbaeumer,2026-09-08 14:39:27+00:00
335074,243206dad8ce25f610e667b0cbacdfe73f5fa612,Address review comments,dbaeumer,2026-09-08 14:44:49+00:00
335073,266dab3f0c918b20926bdd467492bf79d88cf306,Agent Host changes for aeschli/agents/add-migration-page-agent-files,aeschli,2026-09-08 14:44:15+00:00
335073,8fb3a59e4e76869e7f864817596a5fc044f03efc,"Merge origin/main into aeschli/agents/add-migration-page-agent-files

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",aeschli,2026-09-08 15:09:07+00:00
335073,e84a873cbd510d513c141075979bdd26022377f9,"Merge origin/main into aeschli/agents/add-migration-page-agent-files

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",aeschli,2026-09-10 15:28:58+00:00
335073,de30d12390208d0f91e8ef009a0b649d34620c37,Enhance agent file parsing with error handling and logging,aeschli,2026-09-10 16:03:04+00:00
335073,a54a57a5b86b0c337dd1b177f73883f5961cee75,User-data agents with handoffs now belong only to the User Data category,aeschli,2026-09-10 16:11:31+00:00
335073,bade33f226e3b8a245817fe0845a92dc87ea508d,update labels,aeschli,2026-09-10 16:19:28+00:00
335073,9c559be7524a0223f34564dd7cc5f05339cada36,Add agent files migration screenshots for Dark and Light themes,aeschli,2026-09-10 16:22:33+00:00
335073,9aed9e96e31727483b758c96d5ebdf372faac53f,fix tests,aeschli,2026-09-10 16:34:53+00:00
335073,781eacd3ec70f708c43455983a492ec1928c4f41,update screnshots,aeschli,2026-09-11 06:52:01+00:00
335073,49c205f6ecd5481176f02be8f60ce773a21aeab4,"Merge origin/main into agent files migration

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",aeschli,2026-09-11 06:54:47+00:00
335072,c9fccc73fcbcbb2bde516688868aca4817d3da80,"fix: center the fork glyph in the chat checkpoint toolbar

The checkpoint toolbar renders the fork icon at the compact 12px size,
but the generic actionbar rule gives any descendant codicon a 16px flex
box with no horizontal alignment. The 12px glyph was left-aligned inside
that box, leaving the unused 4px on its right and shifting the icon ~2px
off-center inside an otherwise symmetric button.

Center the glyph within its icon box. Button size, padding, divider
lines, and Restore Checkpoint placement are unchanged, and the compact
loading spinner that reuses the same span is centered too.

Both the chat view and the Agents Window render this control through the
shared ChatForkActionViewItem, so a single scoped rule fixes both.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",federicobrancasi,2026-09-08 14:29:11+00:00
335072,8e45fb0f4021f3682860ad3ca40bc412443460a2,Merge branch 'main' into fix/chat-fork-icon-centering,federicobrancasi,2026-09-08 14:47:51+00:00
335070,841383d8071492f0ba7b7e04b123d0da02574eb1,"Add word wrap control to Agents editors

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-08 14:30:42+00:00
335070,ce383c0bc1a19bc782fbd6ca8a2840fb4d0a16f8,"Fix Agents word wrap synchronization

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-09 09:48:14+00:00
335070,6bf162442e3d5d2ddd495e5b9a82d2653f5fc77c,"Show Agents word wrap for code editors

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-09 10:36:14+00:00
335070,0669e6682bba16736612f20ddf68523101356abb,"Fix Agents code editor word wrap toggle

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-09 10:42:36+00:00
335070,36229948528b9686840580236513ea87cfa62b7e,"Split Agents word wrap settings

Use independent experiment-controlled settings for code editors and diff editors in the Agents window.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-09 11:17:07+00:00
335070,ef76396b361ba4291f5c6d2901e68629421562b4,"Stabilize word wrap configuration test

Inspect the registered configuration node directly so full-suite registry cleanup does not affect the experiment metadata assertions.

Co-authored-by: Copilot <223556219+Copilot@users.noreply.github.com>",hediet,2026-09-09 11:40:28+00:00
335067,709e40e45c08ff5b03a37e4172a2e07e804be046,Improve search of new model picker,lramos15,2026-09-08 14:15:15+00:00
335067,8d1859563f56be97f458a2dbfb944a46c31b3bc3,Merge branch 'main' into lramos15/tiny-crocodile,lramos15,2026-09-08 14:49:45+00:00
335066,1be589eca970d904d1f893d3487f9ed31a879ff9,Update styling for tab actions in modern UI and enhance test for contrast themes,mrleemurray,2026-09-08 14:18:55+00:00
335066,70e1dae59b573055033ca344f070d29ed87cf26d,Merge branch 'main' into mrleemurray/minimal-violet-rooster,mrleemurray,2026-09-08 14:37:33+00:00
335065,29efbe094eb75e9a2b83e1d321f5fe483261e754,Initial plan,Copilot,2026-09-08 14:17:17+00:00
335065,a954aaf881eca565dc0a4fcfdef9d4db40ba77f9,"Keep issue and PR context actions in quick chat

Co-authored-by: meganrogge <29464607+meganrogge@users.noreply.github.com>",Copilot,2026-09-08 14:24:48+00:00
335065,2dabdc70f03cf287f3fd23d2c3a9f078fae1dc7c,"Cover issue and pull request context picks

Co-authored-by: meganrogge <29464607+meganrogge@users.noreply.github.com>",Copilot,2026-09-08 14:26:26+00:00
335063,c5246293dbe42babc657ad9dc9816e7a52e1f64c,"Revert ""Update completion test for files.exclude configuration (#332809)""

This reverts commit 9d2b8fc9f534d438cb3834a92c5cd6d46b9bada7.",alexr00,2026-09-08 13:58:50+00:00
335062,2d0ed77cb2e31f9d860aaac7081bc6cdfa8933ca,"Revert ""Fix terminal-editor shift-drop firing on detached instances (#318756)""

This reverts commit 4603a7f7b9102fb602967c9518ac60acddd735a6.",alexr00,2026-09-08 13:56:40+00:00
335062,2391fb2ccc2f4997b2e5d570058554a10570be7f,Merge branch 'main' into revert-318756-fix/311164-terminal-editor-shift-drop,alexr00,2026-09-08 14:26:20+00:00
335061,f775f0407691b938e2cdb4c3a57f927e2dc5bbf6,chore: bump @github/copilot-sdk to 1.0.13 and @github/copilot to 1.0.84-2,github-actions[bot],2026-09-08 13:56:05+00:00
